País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
ITALY,Lega A,https://www.flashscore.com/basketball/italy/lega-a/,Virtus Bologna vs Cantu,VS,Finalizado,https://www.flashscore.com/match/basketball/cantu-4jexwVmq/virtus-bologna-YwDFycYd/?mid=MFMA6Ev9,18:00
TURKEY,Super Lig,https://www.flashscore.com/basketball/turkey/super-lig/,Anadolu Efes vs Fenerbahce,VS,Finalizado,https://www.flashscore.com/match/basketball/anadolu-efes-ny4KlAOf/fenerbahce-rDhoZR1l/?mid=lSwdM1jl,16:00
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Dallas Mavericks vs Chicago Bulls,149-128,Finalizado,https://www.flashscore.com/match/basketball/chicago-bulls-bPjc49q0/dallas-mavericks-YouS3mEC/?mid=CSgwNkO0,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Houston Rockets vs Memphis Grizzlies,132-101,Finalizado,https://www.flashscore.com/match/basketball/houston-rockets-Sr9PQALP/memphis-grizzlies-U1I5YSDa/?mid=YsrnLThD,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Los Angeles Clippers vs Golden State Warriors,115-110,Finalizado,https://www.flashscore.com/match/basketball/golden-state-warriors-SxUtXqch/los-angeles-clippers-vPeTYlqm/?mid=tMQSX6xJ,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Los Angeles Lakers vs Utah Jazz,131-107,Finalizado,https://www.flashscore.com/match/basketball/los-angeles-lakers-ngegZ8bg/utah-jazz-hGuCX5Su/?mid=YeNKZS76,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Minnesota Timberwolves vs New Orleans Pelicans,132-126,Finalizado,https://www.flashscore.com/match/basketball/minnesota-timberwolves-KjBIVQcI/new-orleans-pelicans-U3yc9SkP/?mid=0lzYrXpK,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Oklahoma City Thunder vs Phoenix Suns,103-135,Finalizado,https://www.flashscore.com/match/basketball/oklahoma-city-thunder-0fHFHEWD/phoenix-suns-M1Gy2pra/?mid=4GV3wB8s,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Portland Trail Blazers vs Sacramento Kings,122-110,Finalizado,https://www.flashscore.com/match/basketball/portland-trail-blazers-4Awl14c5/sacramento-kings-CvwE1OCB/?mid=MH3FeAUP,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,San Antonio Spurs vs Denver Nuggets,118-128,Finalizado,https://www.flashscore.com/match/basketball/denver-nuggets-CxvW27TI/san-antonio-spurs-IwmkErSH/?mid=xUTBykwf,
